ID,Name,Proponent,Project Type,AFOLU Activities,Methodology,Status,Country/Area,Estimated Annual Emission Reductions,Region,Project Registration Date,Crediting Period Start Date,Crediting Period End Date
78,NOBRECEL Biomass energy project,EcoSecurities International Limited,Energy industries (renewable/non-renewable sources),,ACM0006,Late to verify,Brazil,"76,743",Latin America,2020-04-06,2022-01-01,2031-12-31
81,São Judas Tadeu Fuel Switching Project,Multiple Proponents,Energy industries (renewable/non-renewable sources),,AMS-I.E.,Late to verify,Brazil,"16,416",Latin America,2020-04-06,,
85,Shizibao Hydropower Station Project,"Yanbian Heli Electric Power Co., Ltd.",Energy industries (renewable/non-renewable sources),,ACM0002; AMS-I.D.,Late to verify,China,"7,626",Asia,2020-04-06,2021-06-01,2028-05-31
86,Xiangjian Hydropower Station Units 3 and 4 Project,"Yanbian Heli Electric Power Co., Ltd.",Energy industries (renewable/non-renewable sources),,AMS-I.D.,Late to verify,China,"10,928",Asia,2020-04-06,,
87,Xiangshuihe Hydropower Station Project,"Yanbian Heli Electric Power Co., Ltd.",Energy industries (renewable/non-renewable sources),,AMS-I.D.,Late to verify,China,"5,922",Asia,2020-04-06,2021-06-01,2028-05-31
88,Sanchawan 32MW Hydro Power Project,"Guizhou Anshun Sanchawan Hydropower Co., Ltd.",Energy industries (renewable/non-renewable sources),,ACM0002,Late to verify,China,"117,618",Asia,2009-06-30,2020-11-01,2027-10-31
89,Xinjiang Dabancheng Sanchang First Phase Wind Farm Project,"Xinjiang Tianfeng Wind Power Co., Ltd.",Energy industries (renewable/non-renewable sources),,ACM0002,Registered,China,"80,817",Asia,2020-04-06,,
90,Dongliuxi Erji 12.6 MW Hydropower Project in Hubei Province,Essent Trading,Energy industries (renewable/non-renewable sources),,AMS-I.D.,Late to verify,China,"44,982",Asia,2020-04-06,2021-07-15,2028-07-14
91,Changshatou 10MW Hydropower Project in Hubei Province,"Yichang Changfeng Hydropower Development Co., Ltd",Energy industries (renewable/non-renewable sources),,AMS-I.D.,Registered,China,"33,022",Asia,2020-04-06,2017-12-10,2027-12-09
99,Saihanba East 45.05 MW Windfarm Project,"Datang Chifeng Saihanba Wind Power Generation Co.,",Energy industries (renewable/non-renewable sources),,ACM0002,Late to verify,China,"111,812",Asia,2009-07-15,2020-10-01,2027-09-30
100,Boiler fuel conversion from Furnace Oil to Bagasse at Biltube Core Boards Ltd,JPMorgan Ventures Energy Corporation,Energy industries (renewable/non-renewable sources),,AMS-III.B.,Late to verify,India,"4,453",Asia,2009-07-15,,
101,Bagasse based Co-generation Power Project at Khatauli,Triveni Engineering and Industries Limited (TEIL),Energy industries (renewable/non-renewable sources),,ACM0006,Late to verify,India,"86,808",Asia,2009-07-15,,
102,6 MW Rice Husk based cogeneration plant at Bhageshwari Papers Private Limited,Bhageshwari Paper Pvt Ltd,Energy industries (renewable/non-renewable sources),,AMS-I.C.,Late to verify,India,"28,983",Asia,2009-07-15,2020-03-28,2027-03-27
103,RIMA Fuel Switch in Bocaiúva,RIMA Industrial S/A,Energy industries (renewable/non-renewable sources),,AMS-I.C.,Registered,Brazil,"28,849",Latin America,2009-07-15,,
104,Wood waste-to-energy project at Sawmill-25 (Arkhangelsk),JSC Sawmill 25,Energy industries (renewable/non-renewable sources),,ACM0006,Late to verify,Russian Federation,"42,198",Europe,2009-07-15,2006-01-01,2030-12-31
105,Maoshaping Hydro Power Project,"Yangbi Heihuijiang Electric Power Development Co.,",Energy industries (renewable/non-renewable sources),,AMS-I.D.,Late to verify,China,"31,810",Asia,2009-07-15,2021-05-10,2028-05-09
106,"Taohua 9MW Hydro Power Project in Guizhou Province, China",Guizhou Qiannan Zhongshui Hydro Power Development,Energy industries (renewable/non-renewable sources),,AMS-I.D.,Late to verify,China,"29,516",Asia,2009-07-15,2020-09-26,2027-09-25
107,Amatitlan Geothermal Project,Ortitlan Limitada,Energy industries (renewable/non-renewable sources),,ACM0002,Late to verify,Guatemala,"82,978",Latin America,2020-04-06,2021-02-10,2028-02-09
109,8.25 MW Bundled Wind Power Project,M/s MITCON Consultancy Services Ltd.,Energy industries (renewable/non-renewable sources),,AMS-I.D.,Late to verify,India,"14,888",Asia,2009-07-23,,
110,Mani 14 MW Small Hydropower Project,JPMorgan Ventures Energy Corporation,Energy industries (renewable/non-renewable sources),,AMS-I.D.,Late to verify,China,"56,597",Asia,2009-07-23,2020-01-09,2027-01-08
95,Heilongjiang Huafu Muling Wind Farm Project,Heilongjiang Huafu Muling Wind Power Co. Ltd,Energy industries (renewable/non-renewable sources),,ACM0002,Late to verify,China,"76,644",Asia,2009-07-15,2019-12-14,2026-12-13
96,Shandong Yucheng Xinyuan Biomass Heat & Power,"Shandong Yuchen Xinyuan Heat & Power Co., Ltd.",Energy industries (renewable/non-renewable sources),,ACM0002; ACM0006,Late to verify,China,"189,552",Asia,2009-07-15,2021-01-01,2027-12-31
97,Yanling Shendu Hydropower Project,"Hunan Zhongda Shendu Hydropower Co., Ltd.",Energy industries (renewable/non-renewable sources),,AMS-I.D.,Registered,China,"19,883",Asia,2009-07-15,,
112,"Yunnan Nameguo, Faguo Hydropower stations",Siento Energy Investment,Energy industries (renewable/non-renewable sources),,ACM0002,Late to verify,China,"58,077",Asia,2020-04-06,2016-04-01,2026-03-31
114,"7.2 MW Wind Project at Chitradurga, Karnataka",M/s Mysore Mercantile Co. Limited,Energy industries (renewable/non-renewable sources),,AMS-I.D.,Late to verify,India,"13,104",Asia,2009-07-27,,
117,"Waste heat recovery based power plant at Hindustan Zinc Limited, Chanderia",Hindustan Zinc Limited,Energy industries (renewable/non-renewable sources),,ACM0012,Registered,India,"51,609",Asia,2020-04-06,,
118,Huangyutang Hydro Power Project in Guizhou Province,Guizhou Tengyuan Electric Power Development Co. Lt,Energy industries (renewable/non-renewable sources),,AMS-I.D.,Late to verify,China,"43,149",Asia,2020-04-06,2022-06-01,2029-05-31
119,Changtan Hydro Power Project in Guizhou Province,Sinan Tengyuan Shuanghe Electric Power Co. Ltd.,Energy industries (renewable/non-renewable sources),,AMS-I.D.,Late to verify,China,"16,447",Asia,2020-04-06,2022-06-01,2029-05-31
121,Saihanba North 45.05 MW Windfarm Project,JPMorgan Ventures Energy Corporation,Energy industries (renewable/non-renewable sources),,ACM0002,Late to verify,China,"111,812",Asia,2009-08-04,2020-11-01,2027-10-31
123,Longwangtan 15MW Hydro Power Project in Guizhou Province,Longyuan Hydro Power Development in Congiang Count,Energy industries (renewable/non-renewable sources),,AMS-I.D.,Late to verify,China,"43,274",Asia,2009-08-06,,
124,Gansu Yumen Sanshilijingzi Wind Power Project,"Gansu Jieyuan Wind Power Co., Ltd.",Energy industries (renewable/non-renewable sources),,ACM0002,Registered,China,"106,556",Asia,2020-06-04,,
130,"Arrozal, GGP and Sul America Ceramics Fuel Switching Project",Multiple Proponents,Energy industries (renewable/non-renewable sources),,AMS-I.C.,Late to verify,Brazil,"27,771",Latin America,2020-04-06,2016-04-01,2026-03-31
132,"9 MW Neria Hyrdroelectric project, Karnataka, India",Bhoruka Power Corporation Limited,Energy industries (renewable/non-renewable sources),,AMS-I.D.,Registered,India,"18,663",Asia,2009-08-29,,
134,"3.9 MW Bundled renewable energy project in Tamil Nadu, India",CRP India Private Ltd,Energy industries (renewable/non-renewable sources),,AMS-I.D.,Late to verify,India,"6,787",Asia,2009-09-03,,
135,Shangyi Manjing Windfarm Project,Guohua (Hebei) Renewable Energy Co Ltd.,Energy industries (renewable/non-renewable sources),,ACM0002,Late to verify,China,"66,207",Asia,2020-04-06,,
136,Tungabhadra Wind Power Project.,Enercon (India) Limited,Energy industries (renewable/non-renewable sources),,ACM0002,Late to verify,India,"49,331",Asia,2009-09-09,,
137,Qixia Tangshanpeng Windfarm Project,Carbon Resource Management Ltd,Energy industries (renewable/non-renewable sources),,ACM0002,Late to verify,China,"45,774",Asia,2009-09-10,,
139,6 MW RPPL biomass based power plant,Rithwik Power Projects Limited,Energy industries (renewable/non-renewable sources),,AMS-I.D.,Late to verify,India,"24,260",Asia,2020-04-06,,
140,Xinjiang Xiaocaohu Wind Power Project,MGM Worldwide LLC,Energy industries (renewable/non-renewable sources),,ACM0002,Late to verify,China,"108,924",Asia,2020-04-06,2022-03-15,2029-03-14
148,Hebei Kangbao Wolongtushan 30 MW Wind Farm Project,"Hebei Construction Investment Zhangjiakou Wind Energy Co, Ltd.",Energy industries (renewable/non-renewable sources),,ACM0002,Registered,China,"59,089",Asia,2020-04-06,2021-04-15,2028-04-14
149,Rongcheng Dongchudao Wind Farm,"Shandong Luneng Development Group Co., Ltd.",Energy industries (renewable/non-renewable sources),,ACM0002; AMS-I.D.,Late to verify,China,"29,091",Asia,2020-04-06,2021-05-01,2028-04-30
150,Inner Mongolia Wudaogou 50.25MW Wind Power Project,"Chifeng Xinsheng Wind Power Co., Ltd.",Energy industries (renewable/non-renewable sources),,ACM0002,Registered,China,"142,848",Asia,2020-04-06,,
151,Yuyao Electricity Generation Project using Natural Gas,Zhejiang Guohua Yuyao Fuel Gas Power Generation Co,Energy industries (renewable/non-renewable sources),,ACM0002; AM0029,Late to verify,China,"804,794",,2020-04-06,,
152,Ningxia Tianjing 50.25MW Wind-farm Project,Ningxia Tianjing Wind Power Generation Electricity,Energy industries (renewable/non-renewable sources),,ACM0002,Late to verify,China,"15,144",Asia,2009-10-21,2021-04-01,2028-03-31
153,"Rick husk based cogeneration plant (5 MW) at Shibzada Ajit Singh Nagar District, Punjab by M/s Nahar Industrial Enterprises limited.",Nahar Industrial Enterprises Limited,Energy industries (renewable/non-renewable sources),,AMS-I.C.,Late to verify,India,"44,820",Asia,2009-07-31,,
145,Enercon Bundled Wind power projects (2004 Policy) in Rajasthan,Enercon (India) Limited,Energy industries (renewable/non-renewable sources),,ACM0002,Late to verify,India,"41,766",Asia,2009-10-03,,
146,Pôr do Sol Ceramic Fuel Switching Project,Multiple Proponents,Energy industries (renewable/non-renewable sources),,AMS-I.E.,Late to verify,Brazil,"7,905",Latin America,2020-04-07,,
156,Zhejiang Cixi Wind Farm Project,"Cixi Yangtze River Wind Power Co., Ltd.",Energy industries (renewable/non-renewable sources),,ACM0002,Late to verify,China,"99,086",,2020-04-06,,
157,Zhejiang Qushan Wind Farm Project,"Zhejiang Meida Electric Power Development Co., Ltd",Energy industries (renewable/non-renewable sources),,ACM0002,Late to verify,China,"81,654",,2020-04-06,,
169,"Zhongfang County Pailou Hydro Project, China","Pailou Hydropower of Zhongfang County Co., Ltd.",Energy industries (renewable/non-renewable sources),,ACM0002,Late to verify,China,"71,606",,2020-04-06,,
170,"22.5 MW grid connected wind farm project by RSMMLin Jaisalmer,India",Rajasthan State Mines & Minerals Ltd,Energy industries (renewable/non-renewable sources),,ACM0002,Late to verify,India,"28,291",Asia,2009-11-05,,
171,Pingwu Renjiaba 12.6 MW Small Hydropower Project,"Pingwu Chuanjiang Hydropower Development Co., Ltd",Energy industries (renewable/non-renewable sources),,AMS-I.D.,Late to verify,China,"73,089",,2020-04-06,,
172,"Yunnan Zemahe 15MW Small Hydropower Project, P. R. China",Fugong Hongda Hydropower Development Co. Ltd,Energy industries (renewable/non-renewable sources),,AMS-I.D.,Late to verify,China,"63,561",,2020-04-06,,
164,Primavera Small Hydroelectric Project,EcoSecurities International Limited,Energy industries (renewable/non-renewable sources),,ACM0002,Late to verify,Brazil,"82,000",Latin America,2020-04-06,,
523,WHR CDM CPP,Godawari Power and Ispat Ltd.,Energy industries (renewable/non-renewable sources),,ACM0002,Late to verify,India,"159,926",,2020-04-06,,
524,Fray Bentos Biomass Power Generation Project,UPM S.A,Energy industries (renewable/non-renewable sources),,ACM0002,Late to verify,Uruguay,"39,636",,2020-04-06,,
525,5.1 MW bundled Wind Power Project in Tirunelveli (Tamil Nadu),Multiple Proponents,Energy industries (renewable/non-renewable sources),,AMS-I.D.,Late to verify,India,"12,000",Asia,2020-04-06,,
526,Harbin Rice Husk Thermal Energy Generation Project,Wilmar International Limited,Energy industries (renewable/non-renewable sources),,AMS-I.C.,Late to verify,China,"75,194",Asia,2010-11-18,,
703,PANITAO Biomass Thermal Energy Project,Energias Industriales S.A.,Energy industries (renewable/non-renewable sources),,AMS-I.C.,Registered,Chile,"19,235",Latin America,2011-10-31,,
176,"Methane Capture, Power and Heat generation from Coal Mine Gas in the Concession HER-TEUTO",Carbon-TF B.V.,"Energy industries (renewable/non-renewable sources); Fugitive emissions from fuels (solid, oil and gas)",,AM0010,Late to verify,Germany,"64,261",Europe,2020-04-06,,
180,Rialma Companhia Energética I S/A. – Santa Edwiges I Small Hydro Power Plant - Small Scale CDM Project,Rialma Companhia Energética I S.A.,Energy industries (renewable/non-renewable sources),,AMS-I.D.,Late to verify,Brazil,"13,138",Latin America,2020-04-06,2020-11-02,2027-11-01
705,Shandong Weihai 69 MW Wind Power Project,Huaneng Zhongdian Weihai Wind Power Co,Energy industries (renewable/non-renewable sources),,ACM0002,Late to verify,China,"135,920",Asia,2020-04-06,2021-10-01,2028-09-30
712,"Introduction of Blast furnace gas firing in boiler no.6, PBS (PP-1), Bhilai Steel Plant and Introduction",Steel Authority Of India Limited,Energy industries (renewable/non-renewable sources),,ACM0012,Late to verify,India,"257,798",Asia,2020-04-06,2016-04-01,2026-03-31
714,Liaoning Changtu Shihu Wind Power Project,"Tieling Longyuan Wind Power Co., Ltd.",Energy industries (renewable/non-renewable sources),,ACM0002,Registered,China,"115,689",Asia,2011-11-29,,
715,Gansu Yumen Diwopu Phase II  Wind Power Project,"Gansu Jieyuan Wind Power Co., Ltd.",Energy industries (renewable/non-renewable sources),,ACM0002,Registered,China,"323,130",Asia,2020-04-06,,
723,0.7 MW Wind Power Generation Project of BLA Coke Private Limited,BLA COKE PRIVATE LIMITED,Energy industries (renewable/non-renewable sources),,AMS-I.D.,Late to verify,India,"1,035",Asia,2011-12-10,,
734,Wind power project by Patnaik Minerals Pvt. Ltd.,Patnaik Minerals Private Limited (PMPL),Energy industries (renewable/non-renewable sources),,ACM0002,Registered,India,"64,864",Asia,2020-06-04,,
735,Wind power project by PMPL in Maharashtra,Patnaik Minerals Private Limited (PMPL),Energy industries (renewable/non-renewable sources),,AMS-I.D.,Late to verify,India,"22,614",Asia,2020-04-06,,
739,Pawan Urja Vistaran: Small entities combined wind power project in India - 2002-03,Multiple Proponents,Energy industries (renewable/non-renewable sources),,AMS-I.D.,Late to verify,India,"11,056",Asia,2020-04-06,,
741,Pawan Urja Vistaran: Small entities combined wind power project in India - 2006,Multiple Proponents,Energy industries (renewable/non-renewable sources),,ACM0002,Late to verify,India,"63,508",Asia,2020-04-06,2016-03-28,2026-03-27
745,Pawan Urja Vistaran: Small entities combined wind power project in India - 2005,Multiple Proponents,Energy industries (renewable/non-renewable sources),,ACM0002,Late to verify,India,"36,299",Asia,2020-04-06,,
749,Grid Connected Renewable Power Generation from Wind Mills by L.S Mills,Multiple Proponents,Energy industries (renewable/non-renewable sources),,AMS-I.D.,Registered,India,"18,539",Asia,2011-12-16,,
755,OTLUCA HPPs run-of-river hydro project,Elen Enerji Uretimi Sanayi Ticaret A.S.,Energy industries (renewable/non-renewable sources),,ACM0002,Registered,Turkey,"121,306",Middle East,2020-04-06,,
767,Wuhe Kaidi Biomass Power Project,"Wuhe Kaidi Green Energy Development Co., Ltd",Energy industries (renewable/non-renewable sources),,ACM0002; ACM0006,Late to verify,China,"106,559",Asia,2012-02-06,,
770,2.10MW Wind Project in Rajasthan,Arvind Construction Private Limited,Energy industries (renewable/non-renewable sources),,AMS-I.D.,Late to verify,India,"3,519",Asia,2012-02-08,,
772,3.75 MW Wind Energy by Mrs. Revathi Raju at Gadag District of Karnataka State,Mrs. Revathi Raju,Energy industries (renewable/non-renewable sources),,ACM0002,Late to verify,India,"7,894",Asia,2020-04-06,2016-09-28,2026-09-27
781,Installation of a biomass-fired boiler at Arbec Forest Products G.P. in Péribonka,Arbec Forest Products G.P.,Energy industries (renewable/non-renewable sources),,AMS-I.C.,Late to verify,Canada,"9,887",North America,2012-01-23,,
782,Grid connected wind energy project in Tamil Nadu by Super Wind Project Private Ltd.,Super Wind Project Private Ltd,Energy industries (renewable/non-renewable sources),,ACM0002,Registered,India,"80,087",Asia,2020-04-06,,
785,Bangkok Kamphaeng Saen West: Landfill Gas to Electricity Project,"Zenith Green Energy Co., Ltd",Energy industries (renewable/non-renewable sources); Waste handling and disposal,,ACM0001,Withdrawn,Thailand,"246,602",Asia,,,
792,Tadi 16 MW Hydropower Project in Zhejiang Province,"Quzhou Tadi Hydro Complex Development Co., Ltd.",Energy industries (renewable/non-renewable sources),,ACM0002,Late to verify,China,"52,324",Asia,2020-04-06,,
793,China Resources Huilai Xian¡¯an Wind Power Project,"China Resources Wind Power (Huilai) Co., Ltd.",Energy industries (renewable/non-renewable sources),,ACM0002,Registered,China,"87,648",Asia,2020-04-06,,
798,Guangdong Guanshan Wind Power Project,"China Resources Wind Power (Huilaizhoutian) Co., Ltd.",Energy industries (renewable/non-renewable sources),,ACM0002,Registered,China,"90,124",Asia,2012-03-01,,
804,Datang Jilin Shuangliao Wind Farm Project,Climate Change Capital Carbon Fund S.a.r.l.,Energy industries (renewable/non-renewable sources),,ACM0002,Late to verify,China,"103,585",Asia,2020-04-06,2021-04-01,2028-03-31
806,YESIL HYDROELECTRIC POWER PLANT (HEPP),Yeşilbas Elektrik Üretim AŞ,Energy industries (renewable/non-renewable sources),,ACM0002,Late to verify,Turkey,"27,069",Middle East,2020-04-06,2019-12-04,2029-12-03
815,Chifeng Sunjiaying Wind Power Project,"Chifeng Xinsheng Wind Power Co., Ltd.",Energy industries (renewable/non-renewable sources),,ACM0002,Registered,China,"123,699",Asia,2020-06-04,,
816,BATISOKE Soke Çimento Sanayii T.A.S. 5.5 MW Cement WHR Project,Batısoke Soke Çimento San. T.A.S.,Energy industries (renewable/non-renewable sources); Manufacturing industries,,ACM0012,Registered,Turkey,"16,993",Asia,2020-06-04,,
821,13.95 MW grid connected wind electricity generation by SRF Limited,SRF Limited,Energy industries (renewable/non-renewable sources),,AMS-I.D.,Registered,India,"34,886",Asia,2020-04-06,,
828,12.25 MW Bundled Wind Power Project in India,Multiple Proponents,Energy industries (renewable/non-renewable sources),,AMS-I.D.,Late to verify,India,"20,121",Asia,2020-04-06,2016-03-31,2026-03-30
830,Beijing Guanting Wind Power Project Phase II and Phase II addition,"Beijing Jingneng Clean Energy Co., Ltd.",Energy industries (renewable/non-renewable sources),,ACM0002,Registered,China,"153,099",Asia,2012-05-02,,
840,WIND POWER PROJECT BY M/S DHARIWAL INDUSTRIES LTD. AND M/S R. M. DHARIWAL (HUF),Multiple Proponents,Energy industries (renewable/non-renewable sources),,ACM0002,Registered,India,"35,919",Asia,2020-04-06,,
841,1 MW Grid Interactive Solar PV Power Generation Project of MSPGCL,Maharashtra State Power Generation Company Limited,Energy industries (renewable/non-renewable sources),,AMS-I.D.,Late to verify,India,"1,370",Asia,2012-03-09,,
